ID,Platte,Library,Barcode,BGI_Sample,ID...6,Location,organ,age,sex,sample_id,Sample_loc,Name
Skin_17-m-9,P7,VW24,25,Skin_17,Skin_17-m-9,A6,Skin,9,m,Skin_17-m-9,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Skin_17/V350028604_L03_25_1.fq.gz,Skin_17-m-9
Spleen_29-m-3,P7,VW24,26,Spleen_29,Spleen_29-m-3,B6,Spleen,3,m,Spleen_29-m-3,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Spleen_29/V350028604_L03_26_1.fq.gz,Spleen_29-m-3
Small_Intestine_25-f-9,P7,VW24,27,Small_Intestine_25,Small_Intestine_25-f-9,C6,Small_Intestine,9,f,Small_Intestine_25-f-9,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Small_Intestine_25/V350028604_L03_27_1.fq.gz,Small_Intestine_25-f-9
Lung_18-m-1,P7,VW24,28,Lung_18,Lung_18-m-1,D6,Lung,1,m,Lung_18-m-1,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Lung_18/V350028604_L03_28_1.fq.gz,Lung_18-m-1
MAT_19-m-21,P7,VW24,29,MAT_19,MAT_19-m-21,E6,MAT,21,m,MAT_19-m-21,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/MAT_19/V350028604_L03_29_1.fq.gz,MAT_19-m-21
Bone_10-m-12,P7,VW24,2,Bone_10,Bone_10-m-12,B5,Bone,12,m,Bone_10-m-12,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Bone_10/V350028604_L03_2_1.fq.gz,Bone_10-m-12
Marrow_39-f-21,P7,VW24,30,Marrow_39,Marrow_39-f-21,F6,Marrow,21,f,Marrow_39-f-21,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Marrow_39/V350028604_L03_30_1.fq.gz,Marrow_39-f-21
SCAT_20-m-12,P7,VW24,31,SCAT_20,SCAT_20-m-12,G6,SCAT,12,m,SCAT_20-m-12,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/SCAT_20/V350028604_L03_31_1.fq.gz,SCAT_20-m-12
Brain_14-m-12,P7,VW24,3,Brain_14,Brain_14-m-12,C5,Brain,12,m,Brain_14-m-12,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Brain_14/V350028604_L03_3_1.fq.gz,Brain_14-m-12
Brain_12-f-21,P7,VW25,14,Brain_12,Brain_12-f-21,F7,Brain,21,f,Brain_12-f-21,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Brain_12/V350028604_L04_14_1.fq.gz,Brain_12-f-21
GAT_12-m-6,P7,VW25,15,GAT_12,GAT_12-m-6,G7,GAT,6,m,GAT_12-m-6,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/GAT_12/V350028604_L04_15_1.fq.gz,GAT_12-m-6
Kidney_4-m-18,P7,VW25,16,Kidney_04,Kidney_4-m-18,H7,Kidney,18,m,Kidney_4-m-18,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Kidney_04/V350028604_L04_16_1.fq.gz,Kidney_4-m-18
Liver_4-f-21,P7,VW25,1,Liver_04,Liver_4-f-21,A7,Liver,21,f,Liver_4-f-21,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Liver_04/V350028604_L04_1_1.fq.gz,Liver_4-f-21
Limb_Muscle_10-m-18,P7,VW25,25,Limb_Muscle_10,Limb_Muscle_10-m-18,A8,Limb_Muscle,18,m,Limb_Muscle_10-m-18,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Limb_Muscle_10/V350028604_L04_25_1.fq.gz,Limb_Muscle_10-m-18
MAT_17-m-3,P7,VW25,27,MAT_17,MAT_17-m-3,C8,MAT,3,m,MAT_17-m-3,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/MAT_17/V350028604_L04_27_1.fq.gz,MAT_17-m-3
BAT_23-m-24,P7,VW25,28,BAT_23,BAT_23-m-24,D8,BAT,24,m,BAT_23-m-24,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/BAT_23/V350028604_L04_28_1.fq.gz,BAT_23-m-24
Heart_13-m-15,P7,VW25,29,Heart_13,Heart_13-m-15,E8,Heart,15,m,Heart_13-m-15,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Heart_13/V350028604_L04_29_1.fq.gz,Heart_13-m-15
Lung_2-m-21,P7,VW25,2,Lung_02,Lung_2-m-21,B7,Lung,21,m,Lung_2-m-21,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Lung_02/V350028604_L04_2_1.fq.gz,Lung_2-m-21
Small_Intestine_24-f-3,P7,VW25,30,Small_Intestine_24,Small_Intestine_24-f-3,F8,Small_Intestine,3,f,Small_Intestine_24-f-3,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Small_Intestine_24/V350028604_L04_30_1.fq.gz,Small_Intestine_24-f-3
Spleen_30-m-3,P7,VW25,31,Spleen_30,Spleen_30-m-3,G8,Spleen,3,m,Spleen_30-m-3,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Spleen_30/V350028604_L04_31_1.fq.gz,Spleen_30-m-3
SCAT_19-m-24,P7,VW25,32,SCAT_19,SCAT_19-m-24,H8,SCAT,24,m,SCAT_19-m-24,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/SCAT_19/V350028604_L04_32_1.fq.gz,SCAT_19-m-24
Marrow_40-m-21,P7,VW25,3,Marrow_40,Marrow_40-m-21,C7,Marrow,21,m,Marrow_40-m-21,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Marrow_40/V350028604_L04_3_1.fq.gz,Marrow_40-m-21
Skin_19-m-1,P7,VW25,4,Skin_19,Skin_19-m-1,D7,Skin,1,m,Skin_19-m-1,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Skin_19/V350028604_L04_4_1.fq.gz,Skin_19-m-1
Pancreas_9-m-24,P2,VW5,13,Pancreas_09,Pancreas_9-m-24,E5,Pancreas,24,m,Pancreas_9-m-24,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Pancreas_09/V350028636_L01_13_1.fq.gz,Pancreas_9-m-24
Skin_52-f-6,P2,VW5,14,Skin_52,Skin_52-f-6,F5,Skin,6,f,Skin_52-f-6,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Skin_52/V350028636_L01_14_1.fq.gz,Skin_52-f-6
MAT_43-m-12,P2,VW5,15,MAT_43,MAT_43-m-12,G5,MAT,12,m,MAT_43-m-12,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/MAT_43/V350028636_L01_15_1.fq.gz,MAT_43-m-12
GAT_9-m-9,P2,VW5,16,GAT_09,GAT_9-m-9,H5,GAT,9,m,GAT_9-m-9,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/GAT_09/V350028636_L01_16_1.fq.gz,GAT_9-m-9
Kidney_17-m-1,P2,VW5,1,Kidney_17,Kidney_17-m-1,A5,Kidney,1,m,Kidney_17-m-1,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Kidney_17/V350028636_L01_1_1.fq.gz,Kidney_17-m-1
Kidney_8-m-3,P2,VW5,25,Kidney_08,Kidney_8-m-3,A6,Kidney,3,m,Kidney_8-m-3,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Kidney_08/V350028636_L01_25_1.fq.gz,Kidney_8-m-3
Brain_25-m-6,P2,VW5,26,Brain_25,Brain_25-m-6,B6,Brain,6,m,Brain_25-m-6,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Brain_25/V350028636_L01_26_1.fq.gz,Brain_25-m-6
Limb_Muscle_42-m-6,P2,VW5,27,Limb_Muscle_42,Limb_Muscle_42-m-6,C6,Limb_Muscle,6,m,Limb_Muscle_42-m-6,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Limb_Muscle_42/V350028636_L01_27_1.fq.gz,Limb_Muscle_42-m-6
MAT_30-m-12,P2,VW5,28,MAT_30,MAT_30-m-12,D6,MAT,12,m,MAT_30-m-12,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/MAT_30/V350028636_L01_28_1.fq.gz,MAT_30-m-12
BAT_7-m-15,P2,VW5,29,BAT_07,BAT_7-m-15,E6,BAT,15,m,BAT_7-m-15,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/BAT_07/V350028636_L01_29_1.fq.gz,BAT_7-m-15
Liver_36-m-9,P2,VW5,2,Liver_36,Liver_36-m-9,B5,Liver,9,m,Liver_36-m-9,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Liver_36/V350028636_L01_2_1.fq.gz,Liver_36-m-9
Heart_47-m-9,P2,VW5,31,Heart_47,Heart_47-m-9,G6,Heart,9,m,Heart_47-m-9,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Heart_47/V350028636_L01_31_1.fq.gz,Heart_47-m-9
Lung_7-m-1,P2,VW5,32,Lung_07,Lung_7-m-1,H6,Lung,1,m,Lung_7-m-1,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Lung_07/V350028636_L01_32_1.fq.gz,Lung_7-m-1
Kidney_26-m-15,P2,VW5,3,Kidney_26,Kidney_26-m-15,C5,Kidney,15,m,Kidney_26-m-15,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Kidney_26/V350028636_L01_3_1.fq.gz,Kidney_26-m-15
Pancreas_1-f-15,P2,VW5,4,Pancreas_01,Pancreas_1-f-15,D5,Pancreas,15,f,Pancreas_1-f-15,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Pancreas_01/V350028636_L01_4_1.fq.gz,Pancreas_1-f-15
SCAT_52-m-6,P2,VW6,13,SCAT_52,SCAT_52-m-6,E7,SCAT,6,m,SCAT_52-m-6,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/SCAT_52/V350028636_L02_13_1.fq.gz,SCAT_52-m-6
Spleen_48-m-1,P2,VW6,14,Spleen_48,Spleen_48-m-1,F7,Spleen,1,m,Spleen_48-m-1,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Spleen_48/V350028636_L02_14_1.fq.gz,Spleen_48-m-1
GAT_16-m-3,P2,VW6,15,GAT_16,GAT_16-m-3,G7,GAT,3,m,GAT_16-m-3,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/GAT_16/V350028636_L02_15_1.fq.gz,GAT_16-m-3
Spleen_38-f-12,P2,VW6,16,Spleen_38,Spleen_38-f-12,H7,Spleen,12,f,Spleen_38-f-12,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Spleen_38/V350028636_L02_16_1.fq.gz,Spleen_38-f-12
Kidney_23-m-3,P2,VW6,27,Kidney_23,Kidney_23-m-3,C8,Kidney,3,m,Kidney_23-m-3,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Kidney_23/V350028636_L02_27_1.fq.gz,Kidney_23-m-3
BAT_36-f-21,P2,VW6,29,BAT_36,BAT_36-f-21,E8,BAT,21,f,BAT_36-f-21,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/BAT_36/V350028636_L02_29_1.fq.gz,BAT_36-f-21
Lung_3-m-12,P2,VW6,2,Lung_03,Lung_3-m-12,B7,Lung,12,m,Lung_3-m-12,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Lung_03/V350028636_L02_2_1.fq.gz,Lung_3-m-12
Heart_51-m-6,P2,VW6,30,Heart_51,Heart_51-m-6,F8,Heart,6,m,Heart_51-m-6,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Heart_51/V350028636_L02_30_1.fq.gz,Heart_51-m-6
SCAT_43-m-3,P2,VW6,31,SCAT_43,SCAT_43-m-3,G8,SCAT,3,m,SCAT_43-m-3,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/SCAT_43/V350028636_L02_31_1.fq.gz,SCAT_43-m-3
Skin_25-m-27,P2,VW6,32,Skin_25,Skin_25-m-27,H8,Skin,27,m,Skin_25-m-27,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Skin_25/V350028636_L02_32_1.fq.gz,Skin_25-m-27
MAT_56-m-18,P2,VW6,4,MAT_56,MAT_56-m-18,D7,MAT,18,m,MAT_56-m-18,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/MAT_56/V350028636_L02_4_1.fq.gz,MAT_56-m-18
GAT_14-f-6,P2,VW7,13,GAT_14,GAT_14-f-6,E9,GAT,6,f,GAT_14-f-6,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/GAT_14/V350028636_L03_13_1.fq.gz,GAT_14-f-6
GAT_23-m-15,P2,VW7,14,GAT_23,GAT_23-m-15,F9,GAT,15,m,GAT_23-m-15,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/GAT_23/V350028636_L03_14_1.fq.gz,GAT_23-m-15
Pancreas_6-m-6,P2,VW7,15,Pancreas_06,Pancreas_6-m-6,G9,Pancreas,6,m,Pancreas_6-m-6,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Pancreas_06/V350028636_L03_15_1.fq.gz,Pancreas_6-m-6
Kidney_54-m-6,P2,VW7,16,Kidney_54,Kidney_54-m-6,H9,Kidney,6,m,Kidney_54-m-6,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Kidney_54/V350028636_L03_16_1.fq.gz,Kidney_54-m-6
Limb_Muscle_50-f-6,P2,VW7,25,Limb_Muscle_50,Limb_Muscle_50-f-6,H10,Limb_Muscle,6,f,Limb_Muscle_50-f-6,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Limb_Muscle_50/V350028636_L03_25_1.fq.gz,Limb_Muscle_50-f-6
Limb_Muscle_18-m-6,P2,VW7,26,Limb_Muscle_18,Limb_Muscle_18-m-6,G10,Limb_Muscle,6,m,Limb_Muscle_18-m-6,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Limb_Muscle_18/V350028636_L03_26_1.fq.gz,Limb_Muscle_18-m-6
Limb_Muscle_28-f-21,P2,VW7,27,Limb_Muscle_28,Limb_Muscle_28-f-21,F10,Limb_Muscle,21,f,Limb_Muscle_28-f-21,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Limb_Muscle_28/V350028636_L03_27_1.fq.gz,Limb_Muscle_28-f-21
MAT_31-m-27,P2,VW7,28,MAT_31,MAT_31-m-27,E10,MAT,27,m,MAT_31-m-27,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/MAT_31/V350028636_L03_28_1.fq.gz,MAT_31-m-27
GAT_50-m-1,P2,VW7,29,GAT_50,GAT_50-m-1,D10,GAT,1,m,GAT_50-m-1,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/GAT_50/V350028636_L03_29_1.fq.gz,GAT_50-m-1
Bone_50-f-6,P2,VW7,2,Bone_50,Bone_50-f-6,B9,Bone,6,f,Bone_50-f-6,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Bone_50/V350028636_L03_2_1.fq.gz,Bone_50-f-6
Marrow_47-f-1,P2,VW7,30,Marrow_47,Marrow_47-f-1,C10,Marrow,1,f,Marrow_47-f-1,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Marrow_47/V350028636_L03_30_1.fq.gz,Marrow_47-f-1
GAT_26-f-18,P2,VW7,31,GAT_26,GAT_26-f-18,B10,GAT,18,f,GAT_26-f-18,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/GAT_26/V350028636_L03_31_1.fq.gz,GAT_26-f-18
Pancreas_10-f-3,P2,VW7,32,Pancreas_10,Pancreas_10-f-3,A10,Pancreas,3,f,Pancreas_10-f-3,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Pancreas_10/V350028636_L03_32_1.fq.gz,Pancreas_10-f-3
Bone_35-m-24,P2,VW7,3,Bone_35,Bone_35-m-24,C9,Bone,24,m,Bone_35-m-24,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Bone_35/V350028636_L03_3_1.fq.gz,Bone_35-m-24
SCAT_31-m-21,P2,VW7,4,SCAT_31,SCAT_31-m-21,D9,SCAT,21,m,SCAT_31-m-21,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/SCAT_31/V350028636_L03_4_1.fq.gz,SCAT_31-m-21
Pancreas_8-m-9,P2,VW8,14,Pancreas_08,Pancreas_8-m-9,F11,Pancreas,9,m,Pancreas_8-m-9,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Pancreas_08/V350028636_L04_14_1.fq.gz,Pancreas_8-m-9
Marrow_56-f-3,P2,VW8,16,Marrow_56,Marrow_56-f-3,H11,Marrow,3,f,Marrow_56-f-3,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Marrow_56/V350028636_L04_16_1.fq.gz,Marrow_56-f-3
Limb_Muscle_52-f-12,P2,VW8,1,Limb_Muscle_52,Limb_Muscle_52-f-12,A11,Limb_Muscle,12,f,Limb_Muscle_52-f-12,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Limb_Muscle_52/V350028636_L04_1_1.fq.gz,Limb_Muscle_52-f-12
Skin_29-f-9,P2,VW8,25,Skin_29,Skin_29-f-9,A12,Skin,9,f,Skin_29-f-9,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Skin_29/V350028636_L04_25_1.fq.gz,Skin_29-f-9
MAT_32-f-21,P2,VW8,26,MAT_32,MAT_32-f-21,B12,MAT,21,f,MAT_32-f-21,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/MAT_32/V350028636_L04_26_1.fq.gz,MAT_32-f-21
Bone_45-m-15,P2,VW8,27,Bone_45,Bone_45-m-15,C12,Bone,15,m,Bone_45-m-15,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Bone_45/V350028636_L04_27_1.fq.gz,Bone_45-m-15
GAT_29-m-27,P2,VW8,28,GAT_29,GAT_29-m-27,D12,GAT,27,m,GAT_29-m-27,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/GAT_29/V350028636_L04_28_1.fq.gz,GAT_29-m-27
GAT_54-m-21,P2,VW8,29,GAT_54,GAT_54-m-21,E12,GAT,21,m,GAT_54-m-21,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/GAT_54/V350028636_L04_29_1.fq.gz,GAT_54-m-21
SCAT_27-m-21,P2,VW8,30,SCAT_27,SCAT_27-m-21,F12,SCAT,21,m,SCAT_27-m-21,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/SCAT_27/V350028636_L04_30_1.fq.gz,SCAT_27-m-21
Bone_12-m-1,P2,VW8,31,Bone_12,Bone_12-m-1,G12,Bone,1,m,Bone_12-m-1,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Bone_12/V350028636_L04_31_1.fq.gz,Bone_12-m-1
Heart_2-m-3,P2,VW8,32,Heart_02,Heart_2-m-3,H12,Heart,3,m,Heart_2-m-3,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Heart_02/V350028636_L04_32_1.fq.gz,Heart_2-m-3
Pancreas_35-m-27,P2,VW8,3,Pancreas_35,Pancreas_35-m-27,C11,Pancreas,27,m,Pancreas_35-m-27,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Pancreas_35/V350028636_L04_3_1.fq.gz,Pancreas_35-m-27
Liver_41-m-1,P2,VW8,4,Liver_41,Liver_41-m-1,D11,Liver,1,m,Liver_41-m-1,/share/data/miRNA/projects/maca_viktoria/F21KTSEUHT0553-01_LIBhugmR/Liver_41/V350028636_L04_4_1.fq.gz,Liver_41-m-1
